fingerprint,file,name,lat,lon,n_identical
483723e3e211ad792d73a77b87157386,harmonics/utide/harmonics_utide_tidetables.txt,"Clacton-On-Sea, England, United Kingdom",51.784,1.1585,1
4a078409ef0ed1fb551dd8086290044f,harmonics/utide/harmonics_utide_tidetables.txt,"Glenelg Bay, Scotland, United Kingdom",57.2125,-5.6288,1
4a1d69da4222ab290f29f8185acc8570,harmonics/utide/harmonics_utide_tidetables.txt,"Granton, Scotland, United Kingdom",55.9841,-3.2224,1
4a4287955ac61836b6a99d6a99d6d1f1,harmonics/utide/harmonics_utide_tidetables.txt,"Darnett Ness, England, United Kingdom",51.4075,0.596,1
4a94f3c4ed409aab96c854bcbafb115a,harmonics/utide/harmonics_utide_tidetables.txt,"Llanddwyn Island, Wales, United Kingdom",53.133333,-4.416667,1
4aaf28d9bef5b616c05b84f99df39068,harmonics/utide/harmonics_utide_tidetables.txt,"Weston-Super-Mare, England, United Kingdom",51.3511,-2.99,1
4bc66af65503dc562be08aa931b68221,harmonics/utide/harmonics_utide_tidetables.txt,"Barnstaple, England, United Kingdom",51.08,-4.0646,1
4bdfe0b2134af8cf20488eb1f8dd8a50,harmonics/utide/harmonics_utide_tidetables.txt,"Swansea, Wales, United Kingdom",51.6114,-3.9264,1
4be74fcd387fff502c3ccb5b24dc6fc7,harmonics/utide/harmonics_utide_tidetables.txt,"Solva, Wales, United Kingdom",51.8718,-5.1955,1
4e4c9393e8293e3f2a38216af4a88100,harmonics/utide/harmonics_utide_tidetables.txt,"Whitstable Approaches, England, United Kingdom",51.366667,1.033333,1
4e527dfbde3cd4e23d87d969c78e59ec,harmonics/utide/harmonics_utide_tidetables.txt,"Corran, Scotland, United Kingdom",56.7226,-5.2431,1
4e630f0d19467cb48009cca454e0a35c,harmonics/utide/harmonics_utide_tidetables.txt,"Lundy, England, United Kingdom",51.1636,-4.6543,1
4f2783109d47e5e2a9192ef3a44b3363,harmonics/utide/harmonics_utide_tidetables.txt,"Minehead, England, United Kingdom",51.2139,-3.4744,1
4f88e6b65782c390435c05d6cb083039,harmonics/utide/harmonics_utide_tidetables.txt,"Port Sutton Bridge, England, United Kingdom",52.7669,0.1949,1
5047faa14801d16cc1821d7aa591a275,harmonics/utide/harmonics_utide_tidetables.txt,"Barra (North Bay), Scotland, United Kingdom",57.0,-7.4,1
50492065da8911f79704b83c3fbcea90,harmonics/utide/harmonics_utide_tidetables.txt,"Sea Mills, England, United Kingdom",51.4803,-2.6499,1
50b54fc6543cd1016e9fe858d2de84a5,harmonics/utide/harmonics_utide_tidetables.txt,"Castle Bay (Barra), Scotland, United Kingdom",56.9534,-7.4878,1
50cfc33476bfbf10a8ae43850c4073ce,harmonics/utide/harmonics_utide_tidetables.txt,"Duddon Bar, England, United Kingdom",54.15,-3.333333,1
5107084c489f4c6ead3abc446ea5e3ac,harmonics/utide/harmonics_utide_tidetables.txt,"Conwy, Wales, United Kingdom",53.2826,-3.8274,1
51085b72a8a2344c7afc7d4f5a03d511,harmonics/utide/harmonics_utide_tidetables.txt,"Roa Island, England, United Kingdom",54.0725,-3.1735,1
510ed84a7e7f6d18ec3924d9c1b5fc7c,harmonics/utide/harmonics_utide_tidetables.txt,"Porlock Bay, England, United Kingdom",51.22,-3.6167,1
513b10effca69b9de2acdb338ac07990,harmonics/utide/harmonics_utide_tidetables.txt,"Inward Rocks, England, United Kingdom",51.65,-2.616667,1
51c6f80d4311eccff1a80851c8b9cdc9,harmonics/utide/harmonics_utide_tidetables.txt,"Hullbridge, England, United Kingdom",51.6298,0.6134,1
51f86f9f4f994107428043e2bf69e349,harmonics/utide/harmonics_utide_tidetables.txt,"Flixborough Wharf, England, United Kingdom",53.6196,-0.7026,1
5209237fc2c240efe7da293e138070a4,harmonics/utide/harmonics_utide_tidetables.txt,"Chesil Cove, England, United Kingdom",50.5667,-2.4667,1
5252402588c773a6e17946e3143b4300,harmonics/utide/harmonics_utide_tidetables.txt,"Les Écréhous, Channel Islands",49.2851,-1.9265,1
52dcac276f2f86a66c0890597020dd2f,harmonics/utide/harmonics_utide_tidetables.txt,"Boston, England, England, United Kingdom",52.9665,-0.0232,1
535b2220b774aca0ef86983651b8efc4,harmonics/utide/harmonics_utide_tidetables.txt,"Gills Bay, Scotland, United Kingdom",58.6392,-3.1613,1
53815eb5ffe1a62aab1442cc67a24810,harmonics/utide/harmonics_utide_tidetables.txt,"Fenit (Tralee), Ireland",52.2696,-9.8621,1
538dc3108a4990640f013401393a3ba8,harmonics/utide/harmonics_utide_tidetables.txt,"Pierowall, Scotland, United Kingdom",59.3195,-2.9883,1
5392180a5e6d693818444ff43a413955,harmonics/utide/harmonics_utide_tidetables.txt,"Dunmanus Harbour, Ireland",51.5402,-9.6634,1
53cc539bf6399fa47a3f0802f21ac2cc,harmonics/utide/harmonics_utide_tidetables.txt,"Quigley's Point, Ireland",55.1218,-7.1957,1
54fc20e3e39a4d41589de418ab345b27,harmonics/utide/harmonics_utide_tidetables.txt,"Killary Harbour, Ireland",53.6004,-9.7817,1
5676cbeda172ec76a34740d14700e06d,harmonics/utide/harmonics_utide_tidetables.txt,"Torquay, England, United Kingdom",50.4599,-3.5265,1
5713baa1c8ac20124fe61d85f89cc48d,harmonics/utide/harmonics_utide_tidetables.txt,"Cape Cornwall, England, United Kingdom",50.1272,-5.711,1
577780095c0ca2fc58f456033608210a,harmonics/utide/harmonics_utide_tidetables.txt,"Lee-On-The-Solent, England, United Kingdom",50.7989,-1.202,1
588b6f193568183886b629c6f3b91e1a,harmonics/utide/harmonics_utide_tidetables.txt,"Malahide, Ireland",53.4527,-6.1503,1
594fb332b134f8892512e16b4934b2a3,harmonics/utide/harmonics_utide_tidetables.txt,"Loch A' Bhraige (Rona), Scotland, United Kingdom",57.5767,-5.9705,1
59520b0665e80641cb249be50735c561,harmonics/utide/harmonics_utide_tidetables.txt,"Ballinskelligs Bay Castle, Ireland",51.8201,-10.2703,1
5b70d2d8e54d513158f2717cbc607b3a,harmonics/utide/harmonics_utide_tidetables.txt,"Bognor Regis, England, United Kingdom",50.7803,-0.6756,1
5c3abb3fc80cf4fe13a8da1cc8c50c04,harmonics/utide/harmonics_utide_tidetables.txt,"Dublin Bar, Ireland",53.35,-6.15,1
5c62023340d8bdc7a5b51dcffc96d6d7,harmonics/utide/harmonics_utide_tidetables.txt,"Barry, Wales, United Kingdom",51.3928,-3.2606,1
5cb63aaf8b41dae03d72cc66aadfd499,harmonics/utide/harmonics_utide_tidetables.txt,"Baltasound Pier, Scotland, United Kingdom",60.7587,-0.8387,1
5d38dd584b6acce5bff4360557cb7ee4,harmonics/utide/harmonics_utide_tidetables.txt,"Youghal, Ireland",51.9529,-7.8446,1
5f2b4a6b152d09bb88d4d34f65948cab,harmonics/utide/harmonics_utide_tidetables.txt,"Roundstone Bay, Ireland",53.3965,-9.9178,1
6013abea5f08551060d1250aadf87df1,harmonics/utide/harmonics_utide_tidetables.txt,"Peterhead, Scotland, United Kingdom",57.4973,-1.7724,1
601f24f125c37ef5fa502f56db1327e2,harmonics/utide/harmonics_utide_tidetables.txt,"Little Bernera, Scotland, United Kingdom",58.266667,-6.866667,1
603b0a27a246fae37187a4f7f5029969,harmonics/utide/harmonics_utide_tidetables.txt,"Menai Bridge, Wales, United Kingdom",53.2201,-4.1632,1
6137d9826b142b69b41951578f5c9e34,harmonics/utide/harmonics_utide_tidetables.txt,"Fethard-On-Sea, Ireland",52.193,-6.8226,1
615283e2e2c2d93e54158fbbcbd9f3e0,harmonics/utide/harmonics_utide_tidetables.txt,"Kirkwall, Scotland, United Kingdom",58.983333,-2.966667,1
615d8bbb500d13016793a19e0752b050,harmonics/utide/harmonics_utide_tidetables.txt,"Burray Ness, Scotland, United Kingdom",58.85,-2.866667,1
616acd54999ee1b8b4a776d83b0191bc,harmonics/utide/harmonics_utide_tidetables.txt,"Coulport, Scotland, United Kingdom",56.0519,-4.8814,1
61987e7bf17e4cdbf7ef1e35b3c0b296,harmonics/utide/harmonics_utide_tidetables.txt,"Mellon Point (River Shannon), Ireland",52.6724,-8.8356,1
61a9821b0b62506d063fc77b0f98f87e,harmonics/utide/harmonics_utide_tidetables.txt,"Start Point, England, United Kingdom",50.2212,-3.6394,1
61bee1eeebafc91054e59c6d843b1549,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Scresort (Rùm), Scotland, United Kingdom",57.0113,-6.2646,1
61e48ea2c2de22f01f58f290cbe34d5e,harmonics/utide/harmonics_utide_tidetables.txt,"Oban, Scotland, United Kingdom",56.4116,-5.4807,1
620a96f589441a2496a69e7b57922917,harmonics/utide/harmonics_utide_tidetables.txt,"Stansore Point, England, United Kingdom",50.783333,-1.333333,1
622d789eed4c2804744922ea77a7c690,harmonics/utide/harmonics_utide_tidetables.txt,"Glasgow (Broomielaw), Scotland, United Kingdom",55.8558,-4.2584,1
623e953ea076aa80141708aa6279992b,harmonics/utide/harmonics_utide_tidetables.txt,"Silloth, England, United Kingdom",54.868,-3.3944,1
6264e91d1cd97a45d6583b11763f9568,harmonics/utide/harmonics_utide_tidetables.txt,"Arbroath, Scotland, United Kingdom",56.5555,-2.5831,1
637ac1828a66079696c0d69ed04bbd30,harmonics/utide/harmonics_utide_tidetables.txt,"Anstruther Easter, Scotland, United Kingdom",56.2196,-2.697,1
647ecbb092c9c11e42da447a86359b33,harmonics/utide/harmonics_utide_tidetables.txt,"Eyemouth, Scotland, United Kingdom",55.8728,-2.0864,1
649379fd95f0095c8027b5a17ace286b,harmonics/utide/harmonics_utide_tidetables.txt,"Greenway Quay, England, United Kingdom",50.3823,-3.5916,1
657455ae626bd0e0182db4b2199d2d94,harmonics/utide/harmonics_utide_tidetables.txt,"Trefor, Wales, United Kingdom",53.0002,-4.4222,1
6658c32628ff4312017256e5fb8a1a3c,harmonics/utide/harmonics_utide_tidetables.txt,"Shirehampton, England, United Kingdom",51.483333,-2.683333,1
6658f018534fd67487f98b5306176847,harmonics/utide/harmonics_utide_tidetables.txt,"Trwyn Dinmor, Wales, United Kingdom",53.3145,-4.0548,1
66c8389cd67c305dac294a1a9449eafb,harmonics/utide/harmonics_utide_tidetables.txt,"Foreland (Lifeboat Slip), England, United Kingdom",50.683333,-1.066667,1
675eaa37cd04cde59977532a3262b4ce,harmonics/utide/harmonics_utide_tidetables.txt,"Porthcawl, Wales, United Kingdom",51.4731,-3.6997,1
678a068fc6d802c70fbdd173993b3a8c,harmonics/utide/harmonics_utide_tidetables.txt,"Criccieth, Wales, United Kingdom",52.9173,-4.2294,1
67fe669bafb20e3de42abb7a41088737,harmonics/utide/harmonics_utide_tidetables.txt,"Wareham (River Frome), England, United Kingdom",50.6837,-2.1092,1
6805f44f6cb2caa9cca84505aac6c7c9,harmonics/utide/harmonics_utide_tidetables.txt,"Neville Island, Labrador, Canada",52.55116,-56.111893,2
6805f44f6cb2caa9cca84505aac6c7c9,harmonics/utide/harmonics_utide_tidetables.txt,"Port Hope Simpson, Labrador, Canada",52.54908,-56.296152,2
6820aaf1c26a50f083af0cf23b7c5840,harmonics/utide/harmonics_utide_tidetables.txt,"Peel, Isle of Man",54.2279,-4.6946,1
6847d24b675662cfd2822c45ae9a6664,harmonics/utide/harmonics_utide_tidetables.txt,"Esha Ness (Hamna Voe), Scotland, United Kingdom",60.5009,-1.5696,1
68e3492d317dcae2ea603e1ea777990d,harmonics/utide/harmonics_utide_tidetables.txt,"Courtmacsherry, Ireland",51.6356,-8.7097,1
6915194fab2f37541044adf9037960de,harmonics/utide/harmonics_utide_tidetables.txt,"Blacksod Quay, Ireland",54.1001,-10.0599,1
69300ace0e817e538bb260460dd3aebb,harmonics/utide/harmonics_utide_tidetables.txt,"Gravesend, England, United Kingdom",51.45,0.3833,1
69e055434ba88aca95091f24d684f80b,harmonics/utide/harmonics_utide_tidetables.txt,"Port Saint Mary, Isle of Man",54.071,-4.7336,1
6a20608a009c72b09614391473f495b6,harmonics/utide/harmonics_utide_tidetables.txt,"St. Thomas's Head, England, United Kingdom",51.4,-2.933333,1
6a70da1bef77a8480a2183533757bfe4,harmonics/utide/harmonics_utide_tidetables.txt,"St. Germans, England, United Kingdom",50.3909,-4.3028,1
6bd053338ca73445f399026a18a13eaa,harmonics/utide/harmonics_utide_tidetables.txt,"Clevedon, England, United Kingdom",51.4438,-2.8653,1
6c9cb7424291652ec534a56759ecb58d,harmonics/utide/harmonics_utide_tidetables.txt,"Ferryside, Wales, United Kingdom",51.7692,-4.3704,1
6ca322c16a599e9334e87e9788843c1b,harmonics/utide/harmonics_utide_tidetables.txt,"Bee Ness, England, United Kingdom",51.4238,0.6443,1
6df141cf282278ef29ec701287164474,harmonics/utide/harmonics_utide_tidetables.txt,"Dunkerron (Kenmare), Ireland",51.8664,-9.6296,1
6dfdefa410e380f0df95a053f1c14491,harmonics/utide/harmonics_utide_tidetables.txt,"Whitsand Bay, England, United Kingdom",50.333333,-4.25,1
6e89cabee2409cea2f4e213152350f9c,harmonics/utide/harmonics_utide_tidetables.txt,"Schull, Ireland",51.5248,-9.5432,1
6f158547847e5613083b6b3e21960fb0,harmonics/utide/harmonics_utide_tidetables.txt,"Falmouth, England, United Kingdom",50.1558,-5.0493,1
6f874717bb5ad9233e6c3e2dd3069648,harmonics/utide/harmonics_utide_tidetables.txt,"Langstone Harbour, England, United Kingdom",50.8,-1.016667,1
6fb1ea2cbe14a7f93c8832ffc58ca2eb,harmonics/utide/harmonics_utide_tidetables.txt,"Slaughden Quay, England, United Kingdom",52.1415,1.598,1
6fc4bc03b3dfa17e41ce4d1cfe339142,harmonics/utide/harmonics_utide_tidetables.txt,"Gairloch, Scotland, United Kingdom",57.7249,-5.6912,1
701ad8b59d7bb04a57df298a68cbe19d,harmonics/utide/harmonics_utide_tidetables.txt,"Garelochhead, Scotland, United Kingdom",56.0798,-4.8321,1
701fa81847d029d7cc6da4511c1cd70f,harmonics/utide/harmonics_utide_tidetables.txt,"Golspie, Scotland, United Kingdom",57.9698,-3.9799,1
70a8bc5dd671166547b0e0841fad9fa8,harmonics/utide/harmonics_utide_tidetables.txt,"Whiteness Head (Moray Firth), Scotland, United Kingdom",57.5992,-4.0088,1
70fc04e599040b05d93c7f9e08f1fd80,harmonics/utide/harmonics_utide_tidetables.txt,"Yarmouth, England, United Kingdom",50.7069,-1.4994,1
7110f5cb6fa99e69efc615fe20cc9da6,harmonics/utide/harmonics_utide_tidetables.txt,"Inishtrahull, Ireland",55.433333,-7.233333,1
72689ac1836bc3dab76f9b4375fb2827,harmonics/utide/harmonics_utide_tidetables.txt,"Foynes Island, Ireland",52.6153,-9.1086,1
72c807c1d3b2cf90847eea43c179b35d,harmonics/utide/harmonics_utide_tidetables.txt,"Warsash, England, United Kingdom",50.8489,-1.3073,1
7364f4f5db43e39e1447b09aa7a8aa8e,harmonics/utide/harmonics_utide_tidetables.txt,"Aberdovey, Wales, United Kingdom",52.5429,-4.0456,1
744a56ba4f9fbf48da396e92c9fb9004,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Skiport (South Uist), Scotland, United Kingdom",57.3313,-7.2784,1
7450e7e44e788ae2fb888ded7d88bd67,harmonics/utide/harmonics_utide_tidetables.txt,"Folly Inn, England, United Kingdom",50.7335,-1.2821,1
7539ff2bda223c6679fcb07a7335881c,harmonics/utide/harmonics_utide_tidetables.txt,"Rosneath, Scotland, United Kingdom",56.0062,-4.7914,1
755200606b5583a13912fb0bfdc68b58,harmonics/utide/harmonics_utide_tidetables.txt,"Orsay, Scotland, United Kingdom",55.6757,-6.5106,1
75643f6db6fd4c7597e2132a968a3639,harmonics/utide/harmonics_utide_tidetables.txt,"Burghead, Scotland, United Kingdom",57.7019,-3.4988,1
76bd417eaff8ec4e732b882b6ded32d1,harmonics/utide/harmonics_utide_tidetables.txt,"New Ross, Ireland",52.3974,-6.9468,1
76e7825d25498c2397e886ab281ccd1d,harmonics/utide/harmonics_utide_tidetables.txt,"Kincardine, Scotland, United Kingdom",56.0657,-3.7231,1
76ed5e3e0caa59c7f8100ec5fad81626,harmonics/utide/harmonics_utide_tidetables.txt,"Bideford, England, United Kingdom",51.0169,-4.2044,1
773d07dfc7b58f15bfbbfd33961a0f3c,harmonics/utide/harmonics_utide_tidetables.txt,"Steep Holm, England, United Kingdom",51.34,-3.1036,1
778b0eb8b7c2ca0d08c595256d581dac,harmonics/utide/harmonics_utide_tidetables.txt,"Salen, Scotland, United Kingdom",56.7148,-5.7762,1
77e3f30c511423ff237b30096150f9a6,harmonics/utide/harmonics_utide_tidetables.txt,"Coleraine, Northern Ireland, United Kingdom",55.1322,-6.6754,1
781c4c0ba918b84a56b2bb728ca9abcc,harmonics/utide/harmonics_utide_tidetables.txt,"Pottery Pier (Brownsea Island), England, United Kingdom",50.6926,-1.9883,1
78431a1350fd03d0dfa0c5333bcdf936,harmonics/utide/harmonics_utide_tidetables.txt,"Dornie (Loch Long Bridge), Scotland, United Kingdom",57.2781,-5.5158,1
79d37a9bb6d3b31ed906f72de04a5075,harmonics/utide/harmonics_utide_tidetables.txt,"Belfast (Lagan Weir), Northern Ireland, United Kingdom",54.6014,-5.9215,1
7a3789c29573f73dc9506f33901ed507,harmonics/utide/harmonics_utide_tidetables.txt,"Dunstaffnage Bay, Scotland, United Kingdom",56.4501,-5.4321,1
7ad147d7bb0edfaa09168d8f72cf7fa7,harmonics/utide/harmonics_utide_tidetables.txt,"Hull (King George Dock), England, United Kingdom",53.7402,-0.2728,1
7aef14082c55a0394ecbe717eb93dd23,harmonics/utide/harmonics_utide_tidetables.txt,"Newry (Victoria Lock), Northern Ireland, United Kingdom",54.1241,-6.3052,1
7af8da8d7129a320959373384f7be78e,harmonics/utide/harmonics_utide_tidetables.txt,"Folkestone, England, United Kingdom",51.0627,1.1278,1
7be48d241286d5d8933950e5e2a95401,harmonics/utide/harmonics_utide_tidetables.txt,"Shieldaig, Scotland, United Kingdom",57.5194,-5.6515,1
7cb3a5d9bb1fabc6f3e2c7cfc0a5fdd5,harmonics/utide/harmonics_utide_tidetables.txt,"Cargreen, England, United Kingdom",50.4426,-4.2033,1
7d4e59bf949c395460446152b27326e5,harmonics/utide/harmonics_utide_tidetables.txt,"Ballyglass (Broadhaven), Ireland",54.2531,-9.8911,1
7f55834440f4f0218acf03c1786b4047,harmonics/utide/harmonics_utide_tidetables.txt,"Flat Holm, Wales, United Kingdom",51.3801,-3.1205,1
7f8e2478eef9a2904f721eb6c3702e31,harmonics/utide/harmonics_utide_tidetables.txt,"Burra Voe (Yell Sound), Scotland, United Kingdom",60.4974,-1.0433,1
7fc52afd8fc29c254d37c4ba7f24d1f8,harmonics/utide/harmonics_utide_tidetables.txt,"Grangemouth, Scotland, United Kingdom",56.0353,-3.684,1
7ff558b7369872bb4673f200d74df034,harmonics/utide/harmonics_utide_tidetables.txt,"North Fambridge, England, United Kingdom",51.636,0.6766,1
82cce3b80756f8a8dbc593ef2fd31d60,harmonics/utide/harmonics_utide_tidetables.txt,"Barra Head, Scotland, United Kingdom",56.7783,-7.6398,1
82eb0f7f2034ee715086ed1e2944644a,harmonics/utide/harmonics_utide_tidetables.txt,"Richborough, England, United Kingdom",51.3072,1.3525,1
832c859027fec917b7b3df9bbaa3432e,harmonics/utide/harmonics_utide_tidetables.txt,"Tenby, Wales, United Kingdom",51.6734,-4.6933,1
83c278374f44523ff5f7a87d72e0a37e,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Boisdale (South Uist), Scotland, United Kingdom",57.1521,-7.3036,1
840aead4a021f1c1a0d38d0e3ea925a4,harmonics/utide/harmonics_utide_tidetables.txt,"Dungarvan Harbour, Ireland",52.0877,-7.6154,1
84bebfe8435c4ad066bb5e2e8becd690,harmonics/utide/harmonics_utide_tidetables.txt,"Kyle Of Durness, Scotland, United Kingdom",58.5752,-4.8082,1
8560c538246b87e2ad8c8552e60e6031,harmonics/utide/harmonics_utide_tidetables.txt,"Seaham, England, United Kingdom",54.8368,-1.3259,1
85860c2d2320da373d389fd2b125f992,harmonics/utide/harmonics_utide_tidetables.txt,"Brightlingsea, England, United Kingdom",51.8047,0.9899,1
85ee0ac25073d0ca94a97d0d2caf37c3,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Hourn, Scotland, United Kingdom",57.1,-5.566667,1
860cffd1f954a08ad79fa87cf3a34298,harmonics/utide/harmonics_utide_tidetables.txt,"Wellhouse Rock, England, United Kingdom",51.733,-2.483,1
8610e643009ee1f4c89e8de34fb4e702,harmonics/utide/harmonics_utide_tidetables.txt,"Sovereign Harbour, England, United Kingdom",50.7905,0.3276,1
86d061eb3f504bb4e6f5207ad9fdbdf2,harmonics/utide/harmonics_utide_tidetables.txt,"Rosyth, Scotland, United Kingdom",56.0188,-3.4447,1
876deb8433fddd31e9ef05ec4282a36c,harmonics/utide/harmonics_utide_tidetables.txt,"Black Ball Harbour, Ireland",51.5965,-10.0355,1
876e1fa435599e8af9951fbf7fcbd1ad,harmonics/utide/harmonics_utide_tidetables.txt,"Helford River (Entrance), England, United Kingdom",50.0835,-5.0829,1
87c42d607b237c2f218068aa0acbbe68,harmonics/utide/harmonics_utide_tidetables.txt,"Bawdsey, England, United Kingdom",52.0084,1.4352,1
88e7850166cf445ad658b90ace376200,harmonics/utide/harmonics_utide_tidetables.txt,"Wouldham, England, United Kingdom",51.351,0.4573,1
88eeff200fffca6e6d9626c765d4c11b,harmonics/utide/harmonics_utide_tidetables.txt,"Applecross, Scotland, United Kingdom",57.4339,-5.8151,1
8956aa4d2106c3aae2efc0191c956fd8,harmonics/utide/harmonics_utide_tidetables.txt,"Worthing, England, United Kingdom",50.807,-0.3688,1
89f32b2dc02a4629f90a8a8b6d254446,harmonics/utide/harmonics_utide_tidetables.txt,"East Loch Tarbert, Scotland, United Kingdom",55.8646,-5.4112,1
8a07d73fc00afa7cff6749409b76d94f,harmonics/utide/harmonics_utide_tidetables.txt,"Wadebridge, England, United Kingdom",50.5169,-4.8351,1
8a53b5f2c5f2d87939bd9e4287dffb5e,harmonics/utide/harmonics_utide_tidetables.txt,"Humber Bridge, England, United Kingdom",53.713,-0.4501,1
8a935e3ac856a57433785247e07fef53,harmonics/utide/harmonics_utide_tidetables.txt,"Amlwch, Wales, United Kingdom",53.4154,-4.333,1
8be05ce12ab4817412f76ee6013cafdf,harmonics/utide/harmonics_utide_tidetables.txt,"Anheung Sinjindo, South Korea",36.666667,126.133333,2
8be05ce12ab4817412f76ee6013cafdf,harmonics/utide/harmonics_utide_tidetables.txt,"Anheung Harbor, South Korea",36.683468,126.132876,2
8e026eea3c428c921fdc685304999366,harmonics/utide/harmonics_utide_tidetables.txt,"Banff, Scotland, United Kingdom",57.6706,-2.521,1
8ee75db873fa875e3f11e3609f776595,harmonics/utide/harmonics_utide_tidetables.txt,"Widnes, England, United Kingdom",53.3477,-2.7361,1
8f6b80e9120c1d9ea592e6795e414988,harmonics/utide/harmonics_utide_tidetables.txt,"Bay Of Laig (Eigg), Scotland, United Kingdom",56.916667,-6.166667,1
8fb5bb25f392a93d6a04a519b7bcdb55,harmonics/utide/harmonics_utide_tidetables.txt,"Inishgort, Ireland",53.8295,-9.6674,1
90d71e1c2f2d99adee2c1d5b7a15f0d3,harmonics/utide/harmonics_utide_tidetables.txt,"Flannan Isles, Scotland, United Kingdom",58.2832,-7.5825,1
9122b0d0def7e41add48fb73c66c8268,harmonics/utide/harmonics_utide_tidetables.txt,"Bantry, Ireland",51.6807,-9.4624,1
9234a8297d4be7cb96d788660fbe26ac,harmonics/utide/harmonics_utide_tidetables.txt,"Chatham (Lock Approaches), England, United Kingdom",51.3997,0.5531,1
92805d1ae112896df761004a7d513851,harmonics/utide/harmonics_utide_tidetables.txt,"Aldeburgh, England, United Kingdom",52.1529,1.6038,1
92896c9a9e79a983816ad6490aee4811,harmonics/utide/harmonics_utide_tidetables.txt,"Keadby, England, United Kingdom",53.592,-0.7393,1
937c939fc386e8c3913dc590d600481c,harmonics/utide/harmonics_utide_tidetables.txt,"Goole, England, United Kingdom",53.7019,-0.8664,1
93b19bbd3e26fbc0a6150825a230046b,harmonics/utide/harmonics_utide_tidetables.txt,"Eastham, England, United Kingdom",53.3228,-2.9493,1
93b7c7f95cba48e953a20e5f3d5f268a,harmonics/utide/harmonics_utide_tidetables.txt,"Baltimore, Ireland, Ireland",51.4832,-9.3753,1
9518636c56eb10ca4ceab0da2a6e03f2,harmonics/utide/harmonics_utide_tidetables.txt,"Chichester Harbour (Entrance), England, United Kingdom",50.7876,-0.9376,1
95a0fe6e6dee55601644c2945e166ca6,harmonics/utide/harmonics_utide_tidetables.txt,"Ramsey, Isle of Man",54.3206,-4.3656,1
95b1e2ec0e30b07e87e1a7c711fd1a18,harmonics/utide/harmonics_utide_tidetables.txt,"Osea Island, England, United Kingdom",51.716667,0.766667,1
95b7bbaf82dbebebfbc5309214acecd2,harmonics/utide/harmonics_utide_tidetables.txt,"Coquet Island, England, United Kingdom",55.333333,-1.533333,1
95cada3a0ea9215a8e1d39eb5d33f303,harmonics/utide/harmonics_utide_tidetables.txt,"Port Appin, Scotland, United Kingdom",56.5537,-5.4154,1
9646d16476c31c5039bed9bb02b5ab8d,harmonics/utide/harmonics_utide_tidetables.txt,"Cowes, England, United Kingdom",50.766667,-1.3,1
96d367a85bf20e2265481bf57244cb5a,harmonics/utide/harmonics_utide_tidetables.txt,"Freshwater Bay, England, United Kingdom",50.666667,-1.516667,1
975b8e88c17a455dcd2285e0f9838a82,harmonics/utide/harmonics_utide_tidetables.txt,"Bovisand Pier, England, United Kingdom",50.333333,-4.133333,1
99fa7393001189cd8277a28a8b0ee94f,harmonics/utide/harmonics_utide_tidetables.txt,"Porthleven, England, United Kingdom",50.083333,-5.316667,1
9a0add23c2b308fab3a44ac5c6bfc8ff,harmonics/utide/harmonics_utide_tidetables.txt,"Sule Skerry, Scotland, United Kingdom",59.0834,-4.405,1
9a64f5c31db8bbd7eac2f641ab970f1b,harmonics/utide/harmonics_utide_tidetables.txt,"Cobh, Ireland",51.8494,-8.2938,1
9ac1966a995ca423db33e895e8346c43,harmonics/utide/harmonics_utide_tidetables.txt,"Pwllheli, Wales, United Kingdom",52.8867,-4.3942,1
9b2cdf15a2add898675efc125109b479,harmonics/utide/harmonics_utide_tidetables.txt,"Scalasaig (Colonsay), Scotland, United Kingdom",56.0688,-6.1837,1
9bc5e485fe74aa3992f9cd4bd99d026f,harmonics/utide/harmonics_utide_tidetables.txt,"Fraserburgh, Scotland, United Kingdom",57.6919,-1.9951,1
9d7d53dedacf149429dc0a79a24a20a4,harmonics/utide/harmonics_utide_tidetables.txt,"River Tay Bar, Scotland, United Kingdom",56.466667,-2.633333,1
9e0c42a874000ff5dc365f7cee0adbb9,harmonics/utide/harmonics_utide_tidetables.txt,"Lyme Regis, England, United Kingdom",50.7198,-2.9369,1
9e2cf4cc52c5fa18ca58cb3be023f42e,harmonics/utide/harmonics_utide_tidetables.txt,"Cromane Point, Ireland",52.1391,-9.8989,1
9ef68b956c7e454ca7ebc002ea212194,harmonics/utide/harmonics_utide_tidetables.txt,"Grovehurst Jetty, England, United Kingdom",51.3707,0.7622,1
9f1040045a82d3f667210a3077b387de,harmonics/utide/harmonics_utide_tidetables.txt,"Mullaghmore, Ireland",54.4658,-8.4471,1
9f1a067fa8925854ce11491ba5a843ed,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Dunvegan, Scotland, United Kingdom",57.45,-6.6156,1
9f8ae0875ab67f943183ecdf16e01c84,harmonics/utide/harmonics_utide_tidetables.txt,"Fleetwood, England, United Kingdom",53.9273,-3.0059,1
9fc814facca996b47b0df2eb10b6db25,harmonics/utide/harmonics_utide_tidetables.txt,"Inishbiggle, Ireland",54.0034,-9.885,1
