# NP203 Ausgabe 2002, Part II -- Positionen und ML fuer den Bereich, den die
# Ausgabe 2015 nicht mehr fuehrt. Aus tide_tables/att/np203_2002_vollband.pdf,
# PDF-Seiten 117-145. Part III gibt keine Koordinaten; die stehen nur hier.
# Zugleich die Quelle fuer Z0, wo Part III "w" (Table VI) vermerkt.
#
# Spalten: att  lat_grad  lat_min  N/S  lon_grad  lon_min  E/W  z0(m, "-" = keins)
# --- Buchseite 281 (PDF 117) BANGLADESCH ---
5148	3	58	N	113	42	E	1.18
5149	3	31	N	113	18	E	1.16
5149a	3	16	N	113	04	E	1.42
5150	3	11	N	113	02	E	1.36
5151	3	05	N	112	48	E	1.28
5152	3	01	N	112	37	E	1.38
5153	2	54	N	112	05	E	1.61
5153a	2	47	N	112	12	E	1.47
5153b	2	52	N	111	53	E	1.59
5154	2	50	N	111	42	E	1.60
5154a	2	43	N	111	50	E	1.69
5154b	2	26	N	111	50	E	2.93
5155	2	43	N	111	28	E	2.09
5155a	2	31	N	111	26	E	2.40
5155c	2	23	N	111	35	E	2.68
5156	2	27	N	111	14	E	2.65
5157	2	09	N	111	15	E	3.11
5157a	2	09	N	111	22	E	3.36
5158	2	08	N	111	31	E	2.93
5158a	2	17	N	111	40	E	2.82
5159	2	17	N	111	49	E	2.41
5159a	2	06	N	112	09	E	0.93
5160	1	48	N	111	07	E	3.33
5162	1	37	N	111	17	E	4.07
5164	1	31	N	111	00	E	3.50
5164a	1	14	N	111	27	E	2.22
# --- Buchseite 297 (PDF 133) SARAWAK; TUDJUH; KALIMANTAN NW ---
5170	1	33	N	110	23	E	3.42
5171a	1	27	N	110	17	E	1.75
5172	1	45	N	110	30	E	3.10
5173	1	43	N	110	19	E	2.90
5174	1	47	N	110	10	E	2.58
5174a	1	42	N	109	55	E	2.43
5174b	1	40	N	109	51	E	2.66
5175	1	48	N	109	47	E	2.66
5176	2	00	N	109	40	E	2.53
5177	3	14	N	106	15	E	1.00
5177a	3	04	N	105	40	E	1.00
5178	4	45	N	108	00	E	0.70
5179	3	48	N	108	02	E	1.00
5180	3	03	N	108	51	E	1.40
5181	2	30	N	109	00	E	1.40
5182	2	18	N	108	54	E	0.80
5185	0	59	N	107	34	E	0.60
5187	0	35	N	107	06	E	0.70
5189	2	05	N	109	39	E	1.90
# --- Buchseite 298 (PDF 134) KALIMANTAN WEST/SUED; JAVASEE ---
5190	1	46	N	109	16	E	1.30
5191	1	11	N	108	59	E	0.60
5193	0	30	N	108	50	E	0.80
5194	0	05	N	109	08	E	0.90
5195	0	01	S	109	20	E	0.80
5196	0	05	S	109	10	E	0.80
5200	1	14	S	109	57	E	1.19
5201	1	46	S	109	54	E	1.10
5204	2	59	S	110	44	E	0.50
5205	2	54	S	111	26	E	1.00
5207	3	10	S	111	48	E	0.70
5208	3	25	S	112	34	E	1.30
5209	3	00	S	113	03	E	1.40
5210	3	17	S	113	21	E	1.30
5211	3	19	S	114	05	E	1.50
5212	3	05	S	114	10	E	1.50
5214	3	34	S	114	29	E	1.60
5215	3	20	S	114	36	E	1.30
5216	3	45	S	114	36	E	1.30
5219	3	25	S	116	01	E	1.40
5221	3	01	S	116	13	E	1.40
5222	2	34	S	116	29	E	1.40
5224	2	15	S	116	40	E	2.00
5225	1	52	S	116	29	E	1.40
5226	1	54	S	116	13	E	1.40
5228	1	16	S	116	48	E	1.40
# --- Buchseite 299 (PDF 135) KALIMANTAN OST; CELEBESSEE; SULAWESI N ---
5230	0	59	S	117	19	E	1.30
5232	0	36	S	117	42	E	1.40
5233	0	42	S	117	30	E	1.40
5234	0	37	S	117	17	E	1.30
5235	0	30	S	117	08	E	1.30
5236	0	13	S	117	26	E	1.30
5237	0	04	N	117	33	E	1.30
5237a	0	08	N	117	32	E	1.27
5238	0	23	N	117	34	E	1.20
5239	0	45	N	118	00	E	1.30
5240	0	59	N	117	59	E	1.20
5244	2	03	N	117	54	E	1.60
5245	2	11	N	117	55	E	1.80
5246	2	11	N	117	41	E	1.70
5247	2	10	N	117	29	E	1.30
5249	2	49	N	117	22	E	0.60
5250	2	55	N	117	42	E	1.80
5251	3	17	N	117	35	E	1.70
5252	3	28	N	117	50	E	1.50
5254	4	43	N	127	05	E	1.00
5255	3	56	N	126	42	E	1.00
5257	3	34	N	125	27	E	1.20
5258	3	31	N	125	37	E	1.30
5260	1	30	N	124	50	E	1.20
5262	0	47	N	122	50	E	1.20
5264	1	02	N	120	49	E	1.20
5267	0	40	S	119	45	E	1.20
5268	1	56	S	119	18	E	0.90
# --- Buchseite 300 (PDF 136) SULAWESI ---
5270	3	33	S	118	59	E	0.80
5271	4	00	S	119	37	E	0.80
5272	4	13	S	119	36	E	0.80
5272a	4	52	S	119	23	E	0.90
5273	5	09	S	119	24	E	0.90
5274	5	06	S	117	04	E	0.70
5275	5	12	S	117	42	E	0.60
5276	5	25	S	118	23	E	0.60
5277	6	05	S	118	55	E	0.80
5279	5	32	S	119	51	E	1.20
5280	6	07	S	120	28	E	1.00
5282	7	04	S	121	06	E	1.30
5283	7	17	S	121	06	E	1.30
5286	5	17	S	120	23	E	1.20
5289	4	03	S	121	36	E	1.20
5292	5	10	S	121	48	E	1.40
5293	4	53	S	122	16	E	1.40
5294	5	13	S	122	18	E	1.40
5295	5	28	S	122	37	E	1.20
5296	5	42	S	122	38	E	1.40
5297	5	31	S	122	51	E	1.40
5302	3	44	S	122	20	E	1.20
5303	3	28	S	122	55	E	1.20
5304	3	03	S	122	33	E	1.50
5305	2	32	S	121	58	E	1.20
5306	2	04	S	121	33	E	1.20
5307	1	41	S	121	56	E	1.10
5308	1	09	S	122	40	E	1.00
5309	0	54	S	123	09	E	1.00
5312	0	24	S	122	00	E	0.80
5314	0	56	S	122	00	E	0.80
5315	1	22	S	120	46	E	0.80
# --- Buchseite 301 (PDF 137) SULAWESI; MOLUKKEN; JAWA NORDKUESTE ---
5316	0	03	N	120	06	E	0.80
5318	0	30	N	123	03	E	0.80
5320	1	22	N	125	05	E	1.20
5321	1	26	N	125	12	E	1.20
5322	1	50	N	125	04	E	1.20
5324	1	34	S	123	28	E	1.00
5325	1	42	S	124	42	E	1.00
5326	1	54	S	125	24	E	1.00
5327	2	00	S	126	00	E	1.00
5328	1	49	S	125	24	E	1.00
5329	5	50	S	112	38	E	0.80
5331	6	43	S	111	20	E	0.70
5332	5	53	S	110	25	E	0.60
5333	6	57	S	110	25	E	0.60
5334	6	51	S	109	08	E	0.60
5335	6	42	S	108	34	E	0.60
5337	5	54	S	108	24	E	0.60
5339	6	06	S	106	52	E	0.60
5341	5	57	S	106	50	E	0.70
5341a	5	51	S	106	37	E	0.60
5342	5	35	S	106	35	E	0.40
5344	5	56	S	105	59	E	0.40
5345	6	04	S	105	53	E	0.40
5346	6	22	S	105	49	E	0.70
5349	6	45	S	105	13	E	0.70
# --- Buchseite 302 (PDF 138) JAWA; MADURA; BALI ---
5351	7	24	S	106	24	E	1.00
5352	7	40	S	107	41	E	1.10
5353	7	44	S	109	00	E	1.10
5355	8	18	S	111	43	E	1.20
5358	8	12	S	114	24	E	1.60
5359	8	02	S	114	28	E	1.30
5360	7	41	S	114	26	E	0.90
5362	7	28	S	113	07	E	1.35
5363	7	38	S	112	55	E	1.60
5364	7	20	S	112	52	E	1.50
5365	7	12	S	112	44	E	1.59
5366	6	52	S	112	34	E	1.05
5367	6	56	S	112	44	E	1.10
5368	6	54	S	112	49	E	1.05
5369	7	03	S	112	41	E	1.20
5370	7	12	S	112	55	E	1.50
5372	7	03	S	113	55	E	1.40
5373	6	53	S	113	44	E	0.60
5374	7	05	S	114	16	E	1.00
5375	7	10	S	114	47	E	1.00
5376	7	00	S	115	27	E	1.10
5379	8	06	S	115	05	E	1.00
5380	8	32	S	115	31	E	1.10
5381	8	41	S	115	16	E	1.30
5382	8	45	S	115	13	E	1.30
# --- Buchseite 303 (PDF 139) LOMBOK BIS TIMOR ---
5384	8	34	S	116	04	E	1.10
5385	8	43	S	116	03	E	1.10
5386	8	45	S	115	53	E	1.10
5389	7	32	S	117	27	E	1.10
5390	7	04	S	118	11	E	1.10
5395	8	27	S	118	43	E	0.90
5396	8	34	S	119	02	E	1.20
5397	8	42	S	118	49	E	1.60
5399	8	36	S	119	31	E	1.80
5400	9	46	S	119	37	E	1.60
5401	9	38	S	120	15	E	1.60
5402	8	40	S	119	48	E	1.90
5403	8	47	S	119	50	E	1.90
5404	8	47	S	121	24	E	1.80
5406	8	39	S	122	13	E	1.30
5408	8	29	S	119	53	E	1.90
5409	8	22	S	123	11	E	1.40
5411	8	16	S	124	13	E	1.30
5412	8	14	S	124	32	E	1.30
5413	9	01	S	124	53	E	1.30
5414	10	10	S	123	34	E	1.10
# --- Buchseite 304 (PDF 140) TIMOR BIS MOLUKKEN ---
5417	8	40	S	127	00	E	1.70
5418	8	33	S	125	34	E	1.35
5419	8	03	S	125	44	E	1.40
5421	8	06	S	127	09	E	1.30
5424	7	09	S	128	40	E	1.30
5425	8	00	S	129	35	E	1.30
5427	7	09	S	131	43	E	1.30
5428	6	35	S	134	46	E	1.20
5429	5	45	S	134	14	E	1.30
5430	5	38	S	132	58	E	1.30
5431	5	38	S	132	43	E	1.20
5432	5	31	S	132	17	E	1.30
