datei,name,fehler_prozent,begruendung
harmonics/classic/harmonics-2004-06-14_mod.txt,"White Bear Arm, Labrador, Canada",5.0,"An der Tafel White Bear Arm: 5.0 % des Hubs von 1.63 m gegen 0.4 % von ""White Bear Arm, Labrador, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.7, Kurvenabweichung 6 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Point No Point, British Columbia, Canada",2.0,"An der Tafel Point No Point: 2.0 % des Hubs von 3.03 m gegen 0.2 % von ""Point No Point, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.7, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Shingle Bay, British Columbia, Canada",1.3,"An der Tafel Shingle Bay: 1.3 % des Hubs von 7.02 m gegen 0.1 % von ""Shingle Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.6, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Borrowman Bay, British Columbia, Canada",1.4,"An der Tafel Borrowman Bay: 1.4 % des Hubs von 5.42 m gegen 0.1 % von ""Borrowman Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.6, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Qikiqtarjuaq, Nunavut, Canada",3.9,"An der Tafel Qikiqtarjuaq: 3.9 % des Hubs von 1.35 m gegen 0.3 % von ""Qikiqtarjuaq, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 8 m entfernt. Faktor 11.5, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Grande-Entrée, Québec, Canada",6.1,"An der Tafel Grande-Entrée: 6.1 % des Hubs von 0.90 m gegen 0.5 % von ""Grande-Entrée, Québec, Canada"" (harmonics_utide_tidetables.txt), 115 m entfernt. Faktor 11.5, Kurvenabweichung 3 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Fort Conger, Discovery Harbor, Canada",11.8,"An der Tafel Discovery Harbour: 11.8 % des Hubs von 1.65 m gegen 1.0 % von ""Fort Conger, Discovery Harbour, Ellesmere Island, Nunavut, Canada"" (harmonics-2004-06-14_mod.txt), 0 m entfernt. Faktor 11.5, Kurvenabweichung 18 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cape Blomidon, Nova Scotia (2), Canada",3.6,"An der Tafel Cape Blomidon: 3.6 % des Hubs von 12.93 m gegen 0.3 % von ""Cape Blomidon, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 158 m entfernt. Faktor 11.4, Kurvenabweichung 3 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Norris Cove, Bonne Bay, Canada",4.3,"An der Tafel Norris Cove: 4.3 % des Hubs von 2.00 m gegen 0.4 % von ""Norris Cove (Bonne Bay), Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 663 m entfernt. Faktor 11.4, Kurvenabweichung 10 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Bernard Harbour, Nunavut, Canada",5.2,"An der Tafel Bernard Harbour: 5.2 % des Hubs von 0.65 m gegen 0.5 % von ""Bernard Harbour, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.4, Kurvenabweichung 12 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Lagoon Cove, British Columbia, Canada",1.4,"An der Tafel Lagoon Cove: 1.4 % des Hubs von 5.47 m gegen 0.1 % von ""Lagoon Cove, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Sunday Harbour, British Columbia, Canada",1.4,"An der Tafel Sunday Harbour: 1.4 % des Hubs von 5.11 m gegen 0.1 % von ""Sunday Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Beechy Island (Barrow Strait), Nunavut, Canada",1.5,"An der Tafel Beechey Island: 1.5 % des Hubs von 2.51 m gegen 0.1 % von ""Beechy Island (Barrow Strait), Nunavut, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 11.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Billygoat Bay, British Columbia, Canada",1.7,"An der Tafel Billy Goat Bay: 1.7 % des Hubs von 4.41 m gegen 0.2 % von ""Billy Goat Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.3, Kurvenabweichung 0 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Alert Bay, Cormorant Island, Canada",2.5,"An der Tafel Alert Bay: 2.5 % des Hubs von 5.10 m gegen 0.2 % von ""Alert Bay (Cormorant Island), British Columbia, Canada"" (harmonics_utide_tidetables.txt), 545 m entfernt. Faktor 11.2, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Red Bay (Strait of Bell Isle), Labrador, Canada",3.0,"An der Tafel Red Bay: 3.0 % des Hubs von 1.14 m gegen 0.3 % von ""Red Bay (Strait of Bell Isle), Labrador, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.2, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cap d'Espoir, Québec, Canada",5.6,"An der Tafel Cap-d'Espoir: 5.6 % des Hubs von 1.42 m gegen 0.5 % von ""Cap-d'Espoir, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.2, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Ashe Inlet, Big Island, Nunavut, Canada",1.5,"An der Tafel Ashe Inlet: 1.5 % des Hubs von 10.30 m gegen 0.1 % von ""Ashe Inlet, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.1, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Belanger Island, Nunavut, Canada",5.2,"An der Tafel Belanger Island: 5.2 % des Hubs von 1.72 m gegen 0.5 % von ""Belanger Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.1, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"La Scie, Newfoundland, Canada",3.8,"An der Tafel La Scie: 3.8 % des Hubs von 1.40 m gegen 0.3 % von ""La Scie, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.1, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Alberton, Prince Edward Island, Canada",3.3,"An der Tafel Alberton: 3.3 % des Hubs von 1.00 m gegen 0.3 % von ""Alberton, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 11.1, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"La Grande Riviere, Quebéc, Canada",3.7,"An der Tafel La Grande Riviere : 3.7 % des Hubs von 1.85 m gegen 0.3 % von ""La Grande Riviere, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.1, Kurvenabweichung 11 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Juskatla, British Columbia, Canada",6.2,"An der Tafel Juskatla Inlet: 6.2 % des Hubs von 1.63 m gegen 0.6 % von ""Juskatla Inlet, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.0, Kurvenabweichung 7 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"La Grande Île, Québec, Canada",2.1,"An der Tafel La Grande Île: 2.1 % des Hubs von 5.34 m gegen 0.2 % von ""La Grande Île, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 11.0, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Pointe-aux-Orignaux (Rivière-Ouelle), Québec, Canada",1.4,"An der Tafel Pointe-aux-Orignaux: 1.4 % des Hubs von 5.71 m gegen 0.1 % von ""Pointe-aux-Orignaux (Rivière-Ouelle), Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.9, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Harvey, British Columbia, Canada",1.5,"An der Tafel Port Harvey: 1.5 % des Hubs von 4.68 m gegen 0.1 % von ""Port Harvey, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.8, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Tiverton (St. Mary Bay), Nova Scotia, Canada",4.8,"An der Tafel Grand Eddy: 4.8 % des Hubs von 6.97 m gegen 0.4 % von ""Tiverton (St. Mary Bay), Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 24 m entfernt. Faktor 10.8, Kurvenabweichung 14 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Radstock Bay, Nunavut, Canada",1.3,"An der Tafel Radstock Bay: 1.3 % des Hubs von 2.58 m gegen 0.1 % von ""Radstock Bay, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.8, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port McNeill, British Columbia, Canada",1.4,"An der Tafel Port McNeill: 1.4 % des Hubs von 4.86 m gegen 0.1 % von ""Port McNeill, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.8, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Shushartie Bay, British Columbia, Canada",1.5,"An der Tafel Shushartie Bay: 1.5 % des Hubs von 4.75 m gegen 0.1 % von ""Shushartie Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.8, Kurvenabweichung 0 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Georgetown Harbour, Canada",4.1,"An der Tafel Georgetown: 4.1 % des Hubs von 1.78 m gegen 0.4 % von ""Georgetown Harbour, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 442 m entfernt. Faktor 10.8, Kurvenabweichung 8 %."
harmonics/classic/harmonics-dwf-20100529-nonfree_mod.txt,"Joe Batt's Arm, Newfoundland, Canada",4.4,"An der Tafel Joe Batts Arm: 4.4 % des Hubs von 1.40 m gegen 0.4 % von ""Joe Batt's Arm, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 2 m entfernt. Faktor 10.7, Kurvenabweichung 59 %."
harmonics/utide/harmonics_utide_observations.txt,"Chicoutimi, Québec, Canada",3.7,"An der Tafel Chicoutimi: 3.7 % des Hubs von 4.93 m gegen 0.3 % von ""Chicoutimi, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.7, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Blubber Bay, British Columbia, Canada",1.8,"An der Tafel Blubber Bay: 1.8 % des Hubs von 5.03 m gegen 0.2 % von ""Blubber Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 2 m entfernt. Faktor 10.7, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Gosling Island, British Columbia, Canada",1.5,"An der Tafel Gosling Island: 1.5 % des Hubs von 4.63 m gegen 0.1 % von ""Gosling Island, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.6, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Trail Bay, British Columbia, Canada",1.3,"An der Tafel Trail Bay: 1.3 % des Hubs von 6.47 m gegen 0.1 % von ""Trail Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.6, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Edward, British Columbia, Canada",3.0,"An der Tafel Port Edward: 3.0 % des Hubs von 6.43 m gegen 0.3 % von ""Port Edward, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.6, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Raynor Group, British Columbia, Canada",1.4,"An der Tafel Raynor Group: 1.4 % des Hubs von 4.88 m gegen 0.1 % von ""Raynor Group, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.6, Kurvenabweichung 0 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Port Alberni, Canada",2.7,"An der Tafel Port Alberni: 2.7 % des Hubs von 3.84 m gegen 0.3 % von ""Port Alberni, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 883 m entfernt. Faktor 10.5, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Winisk, Ontario, Canada",1.0,"An der Tafel Winisk: 1.0 % des Hubs von 3.02 m gegen 0.1 % von ""Winisk, Ontario, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 10.5, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Stag Island, Nunvaut, Canada",1.2,"An der Tafel Stag Island: 1.2 % des Hubs von 2.64 m gegen 0.1 % von ""Stag Island, Ontario, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 10.5, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Larsen Island, British Columbia, Canada",1.3,"An der Tafel Larsen Island: 1.3 % des Hubs von 6.23 m gegen 0.1 % von ""Larsen Island, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.4, Kurvenabweichung 0 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Neil Harbour, Canada",11.9,"An der Tafel Neils Harbour: 11.9 % des Hubs von 1.21 m gegen 1.1 % von ""Neils Harbour, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 1240 m entfernt. Faktor 10.4, Kurvenabweichung 17 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Humpback Bay, British Columbia, Canada",1.3,"An der Tafel Humpback Bay: 1.3 % des Hubs von 6.05 m gegen 0.1 % von ""Humpback Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cartwright, Labrador, Canada",4.7,"An der Tafel Cartwright: 4.7 % des Hubs von 1.85 m gegen 0.5 % von ""Cartwright, Labrador, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.4, Kurvenabweichung 10 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Griffith Harbour, British Columbia, Canada",1.2,"An der Tafel Griffith Harbour: 1.2 % des Hubs von 6.45 m gegen 0.1 % von ""Griffith Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Gorge at Craigflower, British Columbia, Canada",5.5,"An der Tafel Gorge at Craigflower: 5.5 % des Hubs von 1.55 m gegen 0.5 % von ""Gorge at Craigflower, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-1997-05-25_mod.txt,"Portage Island, New Brunswick, Canada",2.5,"An der Tafel Portage Island: 2.5 % des Hubs von 1.61 m gegen 0.2 % von ""Portage Island, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 8 m entfernt. Faktor 10.3, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Rigby Bay, Nunavut, Canada",1.3,"An der Tafel Rigby Bay: 1.3 % des Hubs von 2.58 m gegen 0.1 % von ""Rigby Bay, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Dundas Harbour, Nunavut, Canada",1.1,"An der Tafel Dundas Harbour: 1.1 % des Hubs von 2.70 m gegen 0.1 % von ""Dundas Harbour, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Pisiktarfik Island, Nunavut, Canada",3.9,"An der Tafel Pisiktarfik Island: 3.9 % des Hubs von 2.30 m gegen 0.4 % von ""Pisiktarfik Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.3, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Trounce Inlet, British Columbia, Canada",2.8,"An der Tafel Trounce Inlet North: 2.8 % des Hubs von 4.24 m gegen 0.3 % von ""Trounce Inlet North, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 1152 m entfernt. Faktor 10.2, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Churchill, Manitoba, Canada",1.9,"An der Tafel Churchill: 1.9 % des Hubs von 4.29 m gegen 0.2 % von ""Churchill, Manitoba, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 10.2, Kurvenabweichung 3 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Iqaluit, Nunavut, Canada",1.8,"An der Tafel Iqaluit: 1.8 % des Hubs von 10.54 m gegen 0.2 % von ""Iqaluit, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 10.2, Kurvenabweichung 9 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Ocean Falls, British Columbia, Canada",1.3,"An der Tafel Ocean Falls: 1.3 % des Hubs von 5.15 m gegen 0.1 % von ""Ocean Falls, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.1, Kurvenabweichung 0 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Treadwell Bay, British Columbia, Canada",15.7,"An der Tafel Treadwell Bay: 15.7 % des Hubs von 3.47 m gegen 1.6 % von ""Treadwell Bay, British Columbia, Canada"" (harmonics-2004-06-14_mod.txt), 0 m entfernt. Faktor 10.1, Kurvenabweichung 43 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"West Point, Prince Edward Island, Canada",5.5,"An der Tafel West Point: 5.5 % des Hubs von 1.38 m gegen 0.5 % von ""West Point, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 10.1, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Rivière-au-Tonnerre, Québec, Canada",2.1,"An der Tafel Rivière-au-Tonnerre: 2.1 % des Hubs von 2.60 m gegen 0.2 % von ""Rivière-au-Tonnerre, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.1, Kurvenabweichung 3 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"North Sydney, Canada",11.8,"An der Tafel North Sydney: 11.8 % des Hubs von 1.34 m gegen 1.2 % von ""North Sydney, Nova Scotia, Canada"" (harmonics_ticon4_worldwide.txt), 932 m entfernt. Faktor 10.0, Kurvenabweichung 17 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Mill Bay, British Columbia, Canada",1.2,"An der Tafel Mill Bay: 1.2 % des Hubs von 6.51 m gegen 0.1 % von ""Mill Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 10.0, Kurvenabweichung 0 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Tiverton (Boar's Head), Nova Scotia, Canada",4.3,"An der Tafel Tiverton (Boars Head): 4.3 % des Hubs von 6.81 m gegen 0.4 % von ""Tiverton (Boar's Head), Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 3 m entfernt. Faktor 10.0, Kurvenabweichung 12 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cocagne Harbour, New Brunswick, Canada",4.3,"An der Tafel Cocagne: 4.3 % des Hubs von 1.21 m gegen 0.4 % von ""Cocagne, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 13 m entfernt. Faktor 9.9, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Northwest River, Labrador, Canada",5.6,"An der Tafel North West River: 5.6 % des Hubs von 0.61 m gegen 0.6 % von ""North West River, Labrador, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.9, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"North Lake Harbour, Prince Edward Island, Canada",2.7,"An der Tafel North Lake Harbour: 2.7 % des Hubs von 1.08 m gegen 0.3 % von ""North Lake Harbour, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 9.9, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Chicoutimi, Québec, Canada",3.4,"An der Tafel Chicoutimi: 3.4 % des Hubs von 4.93 m gegen 0.3 % von ""Chicoutimi, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.9, Kurvenabweichung 4 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Savage Cove, Newfoundland, Canada",2.9,"An der Tafel Savage Cove: 2.9 % des Hubs von 1.35 m gegen 0.3 % von ""Savage Cove, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 9.9, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Little Cornwallis Island, Nunavut, Canada",5.8,"An der Tafel Little Cornwallis Island: 5.8 % des Hubs von 1.62 m gegen 0.6 % von ""Little Cornwallis Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.9, Kurvenabweichung 14 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Brown Bay, British Columbia, Canada",2.4,"An der Tafel Brown Bay: 2.4 % des Hubs von 4.58 m gegen 0.2 % von ""Brown Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.8, Kurvenabweichung 3 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Barnard Harbor, Whale Channel, Canada",3.5,"An der Tafel Barnard Harbour: 3.5 % des Hubs von 5.91 m gegen 0.4 % von ""Barnard Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 1034 m entfernt. Faktor 9.8, Kurvenabweichung 6 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Sonora, St. Mary River, Canada",6.5,"An der Tafel Sonora: 6.5 % des Hubs von 1.87 m gegen 0.7 % von ""Sonora, St. Mary River, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 1251 m entfernt. Faktor 9.7, Kurvenabweichung 10 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Dionisio Point, British Columbia, Canada",2.9,"An der Tafel Dionisio Point: 2.9 % des Hubs von 4.53 m gegen 0.3 % von ""Dionisio Point, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.7, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Milne Island, British Columbia, Canada",1.7,"An der Tafel Milne Island: 1.7 % des Hubs von 5.08 m gegen 0.2 % von ""Milne Island, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.7, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Nova Zembla Island, Nunavut, Canada",3.6,"An der Tafel Nova Zembla Island: 3.6 % des Hubs von 1.90 m gegen 0.4 % von ""Nova Zembla Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.7, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cape Egmont, Prince Edward Island, Canada",5.7,"An der Tafel Cape Egmont: 5.7 % des Hubs von 1.45 m gegen 0.6 % von ""Cape Egmont, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 9.6, Kurvenabweichung 7 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cap-aux-Corbeaux (Baie-Saint-Paul), Québec, Canada",2.8,"An der Tafel Cap-aux-Corbeaux: 2.8 % des Hubs von 6.53 m gegen 0.3 % von ""Cap-aux-Corbeaux (Baie-Saint-Paul), Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.6, Kurvenabweichung 3 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Bamfield, Barkley Sound, Canada",2.6,"An der Tafel Bamfield: 2.6 % des Hubs von 3.84 m gegen 0.3 % von ""Bamfield, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 359 m entfernt. Faktor 9.6, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Leroy Bay, British Columbia, Canada",1.5,"An der Tafel Leroy Bay: 1.5 % des Hubs von 4.62 m gegen 0.2 % von ""Leroy Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.5, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Chemainus, British Columbia, Canada",2.8,"An der Tafel Chemainus: 2.8 % des Hubs von 4.04 m gegen 0.3 % von ""Chemainus, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.5, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port-Alfred, Québec, Canada",1.6,"An der Tafel Port-Alfred: 1.6 % des Hubs von 6.05 m gegen 0.2 % von ""Port-Alfred, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.4, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Bas Neguac, New Brunswick, Canada",3.5,"An der Tafel Bas Neguac: 3.5 % des Hubs von 1.51 m gegen 0.4 % von ""Bas Neguac, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.3, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Marble Island, Nunavut, Canada",7.6,"An der Tafel Marble Island: 7.6 % des Hubs von 3.65 m gegen 0.8 % von ""Marble Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 9.3, Kurvenabweichung 8 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"St. Bride's, Newfoundland, Canada",3.3,"An der Tafel St Brides: 3.3 % des Hubs von 2.16 m gegen 0.4 % von ""St. Bride's, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.2, Kurvenabweichung 9 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Qlawdzeet Anchorage, Canada",3.6,"An der Tafel Qlawdzeet Anchorage: 3.6 % des Hubs von 6.74 m gegen 0.4 % von ""Qlawdzeet Anchorage, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 894 m entfernt. Faktor 9.2, Kurvenabweichung 7 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Castle Island (Chateau Bay), Labrador, Canada",5.5,"An der Tafel Chateau Bay: 5.5 % des Hubs von 1.38 m gegen 0.6 % von ""Castle Island (Chateau Bay), Labrador, Canada"" (harmonics-2004-06-14_mod.txt), 0 m entfernt. Faktor 9.1, Kurvenabweichung 3 %."
